polygon_id,coordinates,color_r,color_g,color_b,color_a
61,"[[127.922524713688, 36.922757923979695], [135.91364599263187, 45.49767977301823], [150.41858370809365, 35.877440975319296], [143.9159718070078, 25.800971319251875], [127.922524713688, 36.922757923979695]]",0.43529411764705883,0.6941176470588235,0.4980392156862745,1.0
62,"[[135.1951267433666, 47.33753432929172], [126.63930427187945, 38.6821304782309], [113.61072933340296, 48.99548342746385], [122.94131890523265, 57.379595921095856], [135.1951267433666, 47.33753432929172]]",0.47058823529411764,0.7215686274509804,0.5215686274509804,1.0
63,"[[110.7554354000076, 70.16435498355777], [121.07213025847626, 59.07844520893197], [113.03145837523412, 50.3077104630955], [103.3485506024875, 60.61026189135501], [110.7554354000076, 70.16435498355777]]",0.4823529411764706,0.7294117647058823,0.5254901960784314,1.0
64,"[[86.27476688260536, 73.7502474750568], [95.06648446054466, 82.0960982978251], [109.36651930412229, 71.47811392616539], [101.24785191161246, 62.57768775828647], [86.27476688260536, 73.7502474750568]]",0.43137254901960786,0.6666666666666666,0.49019607843137253,1.0
65,"[[72.95625134763759, 86.97141852701509], [82.0594657831196, 95.87357418337788], [93.92947745525503, 84.12627294957927], [85.04171824498408, 75.01344001013224], [72.95625134763759, 86.97141852701509]]",0.43137254901960786,0.6784313725490196,0.49411764705882355,1.0
66,"[[59.34595919016827, 103.34781839963748], [69.736406246174, 109.9993908556437], [80.90766885294148, 97.29703694822507], [71.91249854454115, 89.09574696650448], [59.34595919016827, 103.34781839963748]]",0.43529411764705883,0.6901960784313725,0.4980392156862745,1.0
67,"[[58.268652948300556, 105.90451628280067], [47.52615591832069, 120.62743388131854], [57.89662911165792, 126.79212246753792], [68.31126681053071, 112.61112880392628], [58.268652948300556, 105.90451628280067]]",0.4823529411764706,0.7137254901960784,0.5137254901960784,1.0
68,"[[56.96813609203333, 128.90163831882057], [46.43261762515974, 122.49771197439061], [41.250978723447375, 132.75262354298772], [51.91737754301652, 138.02574605124528], [56.96813609203333, 128.90163831882057]]",0.48627450980392156,0.7333333333333333,0.5294117647058824,1.0
69,"[[51.06691572204993, 139.28531870915154], [40.64892484572726, 133.57028475899733], [35.22346003991467, 144.8627797936119], [45.84536785329701, 150.6896771761824], [51.06691572204993, 139.28531870915154]]",0.49019607843137253,0.7254901960784313,0.5215686274509804,1.0
70,"[[35.885502891996275, 166.90048195817118], [45.438909068142735, 152.00518464148215], [34.29719108525762, 146.86577356438124], [28.938022660631738, 157.08553146560857], [35.885502891996275, 166.90048195817118]]",0.47843137254901963,0.7137254901960784,0.5137254901960784,1.0
71,"[[24.29913523151426, 176.3300612445262], [35.01885060452508, 168.80978827883328], [28.002256234917514, 157.43642041342923], [16.643438214552763, 165.42389892545623], [24.29913523151426, 176.3300612445262]]",0.4470588235294118,0.6941176470588235,0.4980392156862745,1.0
72,"[[12.62052831229759, 185.72717116196526], [22.902192452215022, 176.5692408525898], [15.610849949731247, 166.04810072996142], [4.808183014641983, 175.6408317720141], [12.62052831229759, 185.72717116196526]]",0.40784313725490196,0.6666666666666666,0.47843137254901963,1.0
73,"[[11.852529187205489, 186.2389268744774], [3.7235290312193787, 176.6876357555937], [1.5046747166569245, 179.97185241987225], [1.5046747166569245, 193.17927300118134], [11.852529187205489, 186.2389268744774]]",0.36470588235294116,0.5764705882352941,0.4196078431372549,1.0
74,"[[212.3435558108408, 4.760158642572708], [219.19146244484065, 14.653414139895617], [237.27159138348298, 3.4117216283045626], [230.85679815833245, 2.083353532247571], [217.50668297697615, 2.083353532247571], [212.3435558108408, 4.760158642572708]]",0.2980392156862745,0.5294117647058824,0.3843137254901961,1.0
75,"[[202.84480351590264, 25.092116792230595], [217.68038728308545, 15.70962541661091], [210.80646423491316, 5.711182539995687], [198.97782258410103, 13.664293329136399], [202.84480351590264, 25.092116792230595]]",0.33725490196078434,0.5686274509803921,0.41568627450980394,1.0
76,"[[189.08686313257684, 30.763709534244164], [201.21005738755804, 26.30993219784369], [197.2892916802906, 14.074881788327918], [184.4450633362462, 19.052563105519653], [189.08686313257684, 30.763709534244164]]",0.4470588235294118,0.6901960784313725,0.5019607843137255,1.0
77,"[[183.2889935762414, 20.14032089342141], [172.57668610642702, 24.767463529034266], [178.24869997860637, 34.88134925719284], [188.22228281151618, 30.85979430592535], [183.2889935762414, 20.14032089342141]]",0.42745098039215684,0.6862745098039216,0.49411764705882355,1.0
78,"[[177.59000410715035, 36.096463270448304], [171.9627157062073, 24.865820956161986], [160.81700776537744, 31.230662790836256], [167.8344932098058, 42.301325161413125], [177.59000410715035, 36.096463270448304]]",0.5019607843137255,0.6039215686274509,0.48627450980392156,1.0
79,"[[148.41356159837318, 39.10498611270694], [155.11701254883724, 48.410990033309695], [166.8569798701454, 42.5434347909054], [160.05466435795321, 32.48120946555652], [148.41356159837318, 39.10498611270694]]",0.4235294117647059,0.6549019607843137,0.47843137254901963,1.0
80,"[[140.8148788839845, 60.6220840355731], [153.00060856251656, 49.886528159931466], [146.89862446065652, 40.68178654533836], [141.32372740615253, 44.65191255865053], [133.52157070050245, 51.4577440268019], [140.8148788839845, 60.6220840355731]]",0.4588235294117647,0.6862745098039216,0.5058823529411764,1.0
81,"[[118.33306788754517, 65.056959105795], [127.32065781217057, 73.19630012921759], [138.90346797965657, 62.50412684333298], [131.2831426689838, 53.08454341518624], [118.33306788754517, 65.056959105795]]",0.5098039215686274,0.7294117647058823,0.5372549019607843,1.0
