polygon_id,coordinates,color_r,color_g,color_b,color_a
12,"[[506.54604948210374, 451.94466769491106], [498.5227644137243, 470.0103328460069], [539.5142970640253, 494.9576202131599], [550.3123634057297, 467.02656297430565], [506.54604948210374, 451.94466769491106]]",0.8509803921568627,0.3137254901960784,0.3568627450980392,1.0
13,"[[481.21048994272735, 488.0177597219661], [467.9972948499756, 502.7198968482781], [499.27342332996426, 539.1132572771152], [518.1741660452949, 515.8860292890647], [481.21048994272735, 488.0177597219661]]",0.9254901960784314,0.25882352941176473,0.01568627450980392,1.0
14,"[[445.96774247280825, 514.496190497546], [428.8580369531063, 524.3956519813379], [447.3572358935605, 568.6726497856324], [472.5105185963229, 552.4228939574696], [445.96774247280825, 514.496190497546]]",0.9254901960784314,0.25882352941176473,0.01568627450980392,1.0
15,"[[404.26761274536227, 528.7880667312617], [384.93621398530667, 532.9158243088962], [388.8476529024368, 580.7423184475799], [417.79129702845887, 573.0606740984715], [404.26761274536227, 528.7880667312617]]",0.9254901960784314,0.25882352941176473,0.01568627450980392,1.0
16,"[[360.192, 529.4944], [340.5312, 527.4464], [329.472, 574.1408], [359.3728, 575.7792], [360.192, 529.4944]]",0.01568627450980392,0.47058823529411764,0.6431372549019608,1.0
17,"[[545.4772391460183, 333.74867144136533], [549.7460151490175, 349.38008154526244], [568.6884972074356, 348.27489883344106], [565.4786883922271, 322.25452860375736], [545.4772391460183, 333.74867144136533]]",0.1843137254901961,0.33725490196078434,0.23529411764705882,1.0
18,"[[554.7608230691392, 387.6370865024178], [553.9902989352474, 403.82256527071775], [572.3471901715521, 408.62502292263696], [577.3352171826866, 382.88629478669], [554.7608230691392, 387.6370865024178]]",0.1843137254901961,0.33725490196078434,0.23529411764705882,1.0
19,"[[546.9376, 441.7568], [541.2032, 456.912], [557.1776, 467.152], [569.8752, 444.2144], [546.9376, 441.7568]]",0.8509803921568627,0.3137254901960784,0.3568627450980392,1.0
20,"[[522.7733615202086, 490.8101973027522], [512.6364086800145, 503.4516219659648], [524.6646318715203, 518.1268017677703], [543.8288753030045, 500.235622007374], [522.7733615202086, 490.8101973027522]]",0.8509803921568627,0.3137254901960784,0.3568627450980392,1.0
21,"[[484.63347165431617, 529.9955901075652], [471.0862415462296, 538.8858087099704], [477.99088163769784, 556.5596594665908], [501.74583882845695, 545.4662132759249], [484.63347165431617, 529.9955901075652]]",0.9254901960784314,0.25882352941176473,0.01568627450980392,1.0
22,"[[436.2513285586347, 555.4772391460183], [420.61991845473756, 559.7460151490175], [421.725101166559, 578.6884972074356], [447.7454713962427, 575.478688392227], [436.2513285586347, 555.4772391460183]]",0.9254901960784314,0.25882352941176473,0.01568627450980392,1.0
23,"[[382.3629134975822, 564.7608230691392], [366.17743472928225, 563.9902989352474], [361.37497707736304, 582.3471901715521], [387.11370521331, 587.3352171826867], [382.3629134975822, 564.7608230691392]]",0.01568627450980392,0.47058823529411764,0.6431372549019608,1.0
24,"[[328.2432, 556.9376], [313.088, 551.2032], [302.84800000000007, 567.1776], [325.7856, 579.8752], [328.2432, 556.9376]]",0.01568627450980392,0.47058823529411764,0.6431372549019608,1.0
